record_id,record_type,source_id,source_locator,canonical_state,publication_state,reconciliation_state,mobile_runtime_eligibility,variant_state,tamil_review_state,authority_reason,content_hash
RV02-VNEXT2-20260825-AYODHYA-102-113-112-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f3f6b52d208a4dc52bc2e965905cf982d6aac3a8387d8fe57cf08181e47ece62
RV02-VNEXT2-20260825-AYODHYA-102-113-112-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",3a29d6f43fde68aa13d8d01fe7b69554ff6e2ab2d619d64b38fd3b766c1ccc77
RV02-VNEXT2-20260825-AYODHYA-102-113-112-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",050bb4b3b9ebd449949eeb44184ac2c7f7e876abac1d6df1b4aca472d612a9f8
RV02-VNEXT2-20260825-AYODHYA-102-113-112-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",4895c6f8abb06b642a8a75ff1d4ac20fb449ed21e6c015f54268cc1713d01b21
RV02-VNEXT2-20260825-AYODHYA-102-113-112-JOURNEY-001,JOURNEY,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",8b9cf4362212bbfd20aaa37f74145b407ee1252a703fad314d2d61b660ef0176
RV02-VNEXT2-20260825-AYODHYA-102-113-112-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",13b793307754a2f9f7cad80656ac6269dc0c0f7d911f06d6a7c6997d5a5a2a1f
RV02-VNEXT2-20260825-AYODHYA-102-113-112-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",45cc475f6d679f68c8324f6fad30a8e349284737c6dc9af45bac939547797042
RV02-VNEXT2-20260825-AYODHYA-102-113-112-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",04f8fe108ef33da2d5896543210ce2b1fe5a791fb425d52320e3aa7b3460b9d7
RV02-VNEXT2-20260825-AYODHYA-102-113-112-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",dc54cb5f3808c740429e95e600fcd3541900aaf24b5836bd5aa691316b0f0d5a
RV02-VNEXT2-20260825-AYODHYA-102-113-113-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",b66c76b3f8e537ff7e79d73a894749992d52d59df439b66ca00674adeadfd622
RV02-VNEXT2-20260825-AYODHYA-102-113-113-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f6affa1c2ef9b2a90ec8fbaadbda660a3419055755230faaf34b5bcad465e89c
RV02-VNEXT2-20260825-AYODHYA-102-113-113-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",c094e3d2b97cf49e9514915e477ef67cd334af69116f8d37b51ab65563398acf
RV02-VNEXT2-20260825-AYODHYA-102-113-113-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",8099deb4664822adcac21396d4255b3ff19c0696bbaba36df0a2837eda61b3d3
RV02-VNEXT2-20260825-AYODHYA-102-113-113-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",daca73c7be8e1e2945f0613a6219ac17fb02e32e34ec59515904f4f67928638d
RV02-VNEXT2-20260825-AYODHYA-102-113-113-JOURNEY-001,JOURNEY,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",493e16a776918a3232cda2483cd0068b9929cf2379979635db7bdb4b965b3d50
RV02-VNEXT2-20260825-AYODHYA-102-113-113-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",ca7f92cb44e6b1e579c9db1bcd12b9a935e3855ba898e40d53be938c5f16a661
RV02-VNEXT2-20260825-AYODHYA-102-113-113-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",12c1e3f902f0e15c7b080dfa4b0bb6682e49a81c9861e47ccb210fe563f05eab
RV02-VNEXT2-20260825-AYODHYA-102-113-113-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f99f2e8233e9f0f63af4920a37f0b37ed19d84cd4dd27d08697e4b4eb93155bc
RV02-VNEXT2-20260825-AYODHYA-102-113-113-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S113,2.113.1-24,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",eba900a6306b8ac00e3afeab89f66e87d96ffad226bb316eab7c456c35c371d5
RV02-VNEXT2-20260825-AYODHYA-102-109-106-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",2d6aa90d743f6ab20746f8f11eb96121ff32611221e2bf8def7ea27dacdff5a8
RV02-VNEXT2-20260825-AYODHYA-102-109-106-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",fb87f6930bdfdd9b5aeefe5258e6556ae9579ba870b38812b44a67b392c1efbc
RV02-VNEXT2-20260825-AYODHYA-102-109-106-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",423d6cd6ad8171191a2f33259da2ff3a699dc94cb43c9767649fee021e634ddc
RV02-VNEXT2-20260825-AYODHYA-102-109-106-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",ebf8905fd9bbc8957cccf0c2db7a013e88ebf714eb1ae10a0fa960eb6950c9b0
RV02-VNEXT2-20260825-AYODHYA-102-109-106-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",5372c136acd22f2fd732ce837e3ceee1841a56805721cce685edf1de48a26945
RV02-VNEXT2-20260825-AYODHYA-102-109-106-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",28e8eaa3651e66e3329c5acffdfe3aeecb96bd2870d4faf3a2d370eecb2cc77a
RV02-VNEXT2-20260825-AYODHYA-102-109-106-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",41b69f63c89b9888f501e6027827310d23ba28a0929a5c4bb5828d83111ea163
RV02-VNEXT2-20260825-AYODHYA-102-109-106-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",92fbce06a7fb013d9f26a698d1090d19f45d200f6a41bffe4356e76e99a24e86
RV02-VNEXT2-20260825-AYODHYA-102-109-106-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S106,2.106.1-33,35,NON_CANONICAL,UNPUBLISHED_STAGING,QUARANTINED_UNRECONCILED,HOLD,VARIANT_HOLD,MACHINE_DRAFT_NEEDS_REVIEW,"Preserved numbering/presentation variant; no silent renumbering.",43d3e17a12f4186192420a35327df0bc40d4b5565796b3f85780c467cac923c2
